split,patient_group,audio_id,audio_path,device,mel_bin_1,mel_bin_2,mel_bin_3,mel_bin_4,mel_bin_5,mel_bin_6,mel_bin_7,mel_bin_8,mel_bin_9,mel_bin_10,mel_bin_11,mel_bin_12,mel_bin_13,mel_bin_14,mel_bin_15,mel_bin_16,mel_bin_17,mel_bin_18,mel_bin_19,mel_bin_20,mel_bin_21,mel_bin_22,mel_bin_23,mel_bin_24,mel_bin_25,mel_bin_26,mel_bin_27,mel_bin_28,mel_bin_29,mel_bin_30,mel_bin_31,mel_bin_32,mel_bin_33,mel_bin_34,mel_bin_35,mel_bin_36,mel_bin_37,mel_bin_38,mel_bin_39,mel_bin_40,mel_bin_41,mel_bin_42,mel_bin_43,mel_bin_44,mel_bin_45,mel_bin_46,mel_bin_47,mel_bin_48,mel_bin_49,mel_bin_50,mel_bin_51,mel_bin_52,mel_bin_53,mel_bin_54,mel_bin_55,mel_bin_56,mel_bin_57,mel_bin_58,mel_bin_59,mel_bin_60,mel_bin_61,mel_bin_62,mel_bin_63,mel_bin_64,mel_bin_65,mel_bin_66,mel_bin_67,mel_bin_68,mel_bin_69,mel_bin_70,mel_bin_71,mel_bin_72,mel_bin_73,mel_bin_74,mel_bin_75,mel_bin_76,mel_bin_77,mel_bin_78,mel_bin_79,mel_bin_80,mel_bin_81,mel_bin_82,mel_bin_83,mel_bin_84,mel_bin_85,mel_bin_86,mel_bin_87,mel_bin_88,mel_bin_89,mel_bin_90,mel_bin_91,mel_bin_92,mel_bin_93,mel_bin_94,mel_bin_95,mel_bin_96,mel_bin_97,mel_bin_98,mel_bin_99,mel_bin_100,mel_bin_101,mel_bin_102,mel_bin_103,mel_bin_104,mel_bin_105,mel_bin_106,mel_bin_107,mel_bin_108,mel_bin_109,mel_bin_110,mel_bin_111,mel_bin_112,mel_bin_113,mel_bin_114,mel_bin_115,mel_bin_116,mel_bin_117,mel_bin_118,mel_bin_119,mel_bin_120,mel_bin_121,mel_bin_122,mel_bin_123,mel_bin_124,mel_bin_125,mel_bin_126,mel_bin_127,mel_bin_128
train,ICBHI_106,106_2b1_Pl_mc_LittC2SE,/home/sahith/projects/minor_project_408/data/raw/audio_and_text_files/106_2b1_Pl_mc_LittC2SE.wav,LittC2SE,0.17740191519260406,0.04015959054231644,0.18625687062740326,-0.2110491693019867,0.1681070327758789,0.041532158851623535,0.15357626974582672,0.047372907400131226,0.13909326493740082,0.05289914458990097,0.1194320023059845,0.06788774579763412,0.08860527724027634,0.07204511016607285,0.04589996486902237,0.0711473748087883,0.019292442128062248,0.03744662553071976,0.027163969352841377,0.008399723097682,0.012935403734445572,0.0030974538531154394,-0.007197036407887936,-0.011545858345925808,0.0026378806214779615,-0.009486140683293343,-0.004934545606374741,-0.00568915531039238,0.0015940105076879263,-0.0033195549622178078,0.002652304945513606,0.004172548186033964,0.0024635677691549063,0.0017314001452177763,-0.005092281848192215,0.001200509024783969,0.0011852800380438566,0.0016664599534124136,0.004058725666254759,0.007940477691590786,0.010867312550544739,0.010083938017487526,0.010308556258678436,0.01177346520125866,0.012916121631860733,0.014615267515182495,0.01620054431259632,0.014653921127319336,0.02158273383975029,0.019422169774770737,0.020877985283732414,0.02159551903605461,0.019759971648454666,0.029480069875717163,0.025420302525162697,0.02434583008289337,0.032901547849178314,0.029408546164631844,0.02616295963525772,0.034835003316402435,0.02438025176525116,0.036788083612918854,0.03238436579704285,0.041973911225795746,0.03599593788385391,0.04506333917379379,0.04217957705259323,0.044781289994716644,0.04822815954685211,0.0470890998840332,0.048855528235435486,0.051405198872089386,0.050093308091163635,0.04828226566314697,0.05338706076145172,0.05531415343284607,0.05610993504524231,0.05585635453462601,0.05898132920265198,0.05995050072669983,0.0629383847117424,0.06456063687801361,0.06046121567487717,0.06014874577522278,0.06562913954257965,0.06954865902662277,0.06471040844917297,0.06956995278596878,0.07147224992513657,0.07271721959114075,0.0711841955780983,0.07222948223352432,0.07170997560024261,0.07454371452331543,0.08028910309076309,0.08104312419891357,0.07803033292293549,0.0778084322810173,0.07845626026391983,0.08118677884340286,0.08148663491010666,0.08451622724533081,0.08527663350105286,0.08560517430305481,0.08763437718153,0.08860652893781662,0.08841864764690399,0.09140775352716446,0.09014655649662018,0.08861597627401352,0.09073793888092041,0.0916142389178276,0.09154912084341049,0.09057053178548813,0.09323292225599289,0.09519491344690323,0.09365344047546387,0.09404239803552628,0.09322816878557205,0.093316949903965,0.09500207751989365,0.09642037749290466,0.09560751914978027,0.0954708606004715,0.09479598701000214,0.08739960193634033,0.03676223009824753,-0.09886257350444794
train,ICBHI_106,106_2b1_Pl_mc_LittC2SE,/home/sahith/projects/minor_project_408/data/raw/audio_and_text_files/106_2b1_Pl_mc_LittC2SE.wav,LittC2SE,0.17740191519260406,0.04015959054231644,0.18625687062740326,-0.2110491693019867,0.1681070327758789,0.041532158851623535,0.15357626974582672,0.047372907400131226,0.13909326493740082,0.05289914458990097,0.1194320023059845,0.06788774579763412,0.08860527724027634,0.07204511016607285,0.04589996486902237,0.0711473748087883,0.019292442128062248,0.03744662553071976,0.027163969352841377,0.008399723097682,0.012935403734445572,0.0030974538531154394,-0.007197036407887936,-0.011545858345925808,0.0026378806214779615,-0.009486140683293343,-0.004934545606374741,-0.00568915531039238,0.0015940105076879263,-0.0033195549622178078,0.002652304945513606,0.004172548186033964,0.0024635677691549063,0.0017314001452177763,-0.005092281848192215,0.001200509024783969,0.0011852800380438566,0.0016664599534124136,0.004058725666254759,0.007940477691590786,0.010867312550544739,0.010083938017487526,0.010308556258678436,0.01177346520125866,0.012916121631860733,0.014615267515182495,0.01620054431259632,0.014653921127319336,0.02158273383975029,0.019422169774770737,0.020877985283732414,0.02159551903605461,0.019759971648454666,0.029480069875717163,0.025420302525162697,0.02434583008289337,0.032901547849178314,0.029408546164631844,0.02616295963525772,0.034835003316402435,0.02438025176525116,0.036788083612918854,0.03238436579704285,0.041973911225795746,0.03599593788385391,0.04506333917379379,0.04217957705259323,0.044781289994716644,0.04822815954685211,0.0470890998840332,0.048855528235435486,0.051405198872089386,0.050093308091163635,0.04828226566314697,0.05338706076145172,0.05531415343284607,0.05610993504524231,0.05585635453462601,0.05898132920265198,0.05995050072669983,0.0629383847117424,0.06456063687801361,0.06046121567487717,0.06014874577522278,0.06562913954257965,0.06954865902662277,0.06471040844917297,0.06956995278596878,0.07147224992513657,0.07271721959114075,0.0711841955780983,0.07222948223352432,0.07170997560024261,0.07454371452331543,0.08028910309076309,0.08104312419891357,0.07803033292293549,0.0778084322810173,0.07845626026391983,0.08118677884340286,0.08148663491010666,0.08451622724533081,0.08527663350105286,0.08560517430305481,0.08763437718153,0.08860652893781662,0.08841864764690399,0.09140775352716446,0.09014655649662018,0.08861597627401352,0.09073793888092041,0.0916142389178276,0.09154912084341049,0.09057053178548813,0.09323292225599289,0.09519491344690323,0.09365344047546387,0.09404239803552628,0.09322816878557205,0.093316949903965,0.09500207751989365,0.09642037749290466,0.09560751914978027,0.0954708606004715,0.09479598701000214,0.08739960193634033,0.03676223009824753,-0.09886257350444794
train,ICBHI_106,106_2b1_Pl_mc_LittC2SE,/home/sahith/projects/minor_project_408/data/raw/audio_and_text_files/106_2b1_Pl_mc_LittC2SE.wav,LittC2SE,0.17740191519260406,0.04015959054231644,0.18625687062740326,-0.2110491693019867,0.1681070327758789,0.041532158851623535,0.15357626974582672,0.047372907400131226,0.13909326493740082,0.05289914458990097,0.1194320023059845,0.06788774579763412,0.08860527724027634,0.07204511016607285,0.04589996486902237,0.0711473748087883,0.019292442128062248,0.03744662553071976,0.027163969352841377,0.008399723097682,0.012935403734445572,0.0030974538531154394,-0.007197036407887936,-0.011545858345925808,0.0026378806214779615,-0.009486140683293343,-0.004934545606374741,-0.00568915531039238,0.0015940105076879263,-0.0033195549622178078,0.002652304945513606,0.004172548186033964,0.0024635677691549063,0.0017314001452177763,-0.005092281848192215,0.001200509024783969,0.0011852800380438566,0.0016664599534124136,0.004058725666254759,0.007940477691590786,0.010867312550544739,0.010083938017487526,0.010308556258678436,0.01177346520125866,0.012916121631860733,0.014615267515182495,0.01620054431259632,0.014653921127319336,0.02158273383975029,0.019422169774770737,0.020877985283732414,0.02159551903605461,0.019759971648454666,0.029480069875717163,0.025420302525162697,0.02434583008289337,0.032901547849178314,0.029408546164631844,0.02616295963525772,0.034835003316402435,0.02438025176525116,0.036788083612918854,0.03238436579704285,0.041973911225795746,0.03599593788385391,0.04506333917379379,0.04217957705259323,0.044781289994716644,0.04822815954685211,0.0470890998840332,0.048855528235435486,0.051405198872089386,0.050093308091163635,0.04828226566314697,0.05338706076145172,0.05531415343284607,0.05610993504524231,0.05585635453462601,0.05898132920265198,0.05995050072669983,0.0629383847117424,0.06456063687801361,0.06046121567487717,0.06014874577522278,0.06562913954257965,0.06954865902662277,0.06471040844917297,0.06956995278596878,0.07147224992513657,0.07271721959114075,0.0711841955780983,0.07222948223352432,0.07170997560024261,0.07454371452331543,0.08028910309076309,0.08104312419891357,0.07803033292293549,0.0778084322810173,0.07845626026391983,0.08118677884340286,0.08148663491010666,0.08451622724533081,0.08527663350105286,0.08560517430305481,0.08763437718153,0.08860652893781662,0.08841864764690399,0.09140775352716446,0.09014655649662018,0.08861597627401352,0.09073793888092041,0.0916142389178276,0.09154912084341049,0.09057053178548813,0.09323292225599289,0.09519491344690323,0.09365344047546387,0.09404239803552628,0.09322816878557205,0.093316949903965,0.09500207751989365,0.09642037749290466,0.09560751914978027,0.0954708606004715,0.09479598701000214,0.08739960193634033,0.03676223009824753,-0.09886257350444794
train,ICBHI_106,106_2b1_Pl_mc_LittC2SE,/home/sahith/projects/minor_project_408/data/raw/audio_and_text_files/106_2b1_Pl_mc_LittC2SE.wav,LittC2SE,0.17740191519260406,0.04015959054231644,0.18625687062740326,-0.2110491693019867,0.1681070327758789,0.041532158851623535,0.15357626974582672,0.047372907400131226,0.13909326493740082,0.05289914458990097,0.1194320023059845,0.06788774579763412,0.08860527724027634,0.07204511016607285,0.04589996486902237,0.0711473748087883,0.019292442128062248,0.03744662553071976,0.027163969352841377,0.008399723097682,0.012935403734445572,0.0030974538531154394,-0.007197036407887936,-0.011545858345925808,0.0026378806214779615,-0.009486140683293343,-0.004934545606374741,-0.00568915531039238,0.0015940105076879263,-0.0033195549622178078,0.002652304945513606,0.004172548186033964,0.0024635677691549063,0.0017314001452177763,-0.005092281848192215,0.001200509024783969,0.0011852800380438566,0.0016664599534124136,0.004058725666254759,0.007940477691590786,0.010867312550544739,0.010083938017487526,0.010308556258678436,0.01177346520125866,0.012916121631860733,0.014615267515182495,0.01620054431259632,0.014653921127319336,0.02158273383975029,0.019422169774770737,0.020877985283732414,0.02159551903605461,0.019759971648454666,0.029480069875717163,0.025420302525162697,0.02434583008289337,0.032901547849178314,0.029408546164631844,0.02616295963525772,0.034835003316402435,0.02438025176525116,0.036788083612918854,0.03238436579704285,0.041973911225795746,0.03599593788385391,0.04506333917379379,0.04217957705259323,0.044781289994716644,0.04822815954685211,0.0470890998840332,0.048855528235435486,0.051405198872089386,0.050093308091163635,0.04828226566314697,0.05338706076145172,0.05531415343284607,0.05610993504524231,0.05585635453462601,0.05898132920265198,0.05995050072669983,0.0629383847117424,0.06456063687801361,0.06046121567487717,0.06014874577522278,0.06562913954257965,0.06954865902662277,0.06471040844917297,0.06956995278596878,0.07147224992513657,0.07271721959114075,0.0711841955780983,0.07222948223352432,0.07170997560024261,0.07454371452331543,0.08028910309076309,0.08104312419891357,0.07803033292293549,0.0778084322810173,0.07845626026391983,0.08118677884340286,0.08148663491010666,0.08451622724533081,0.08527663350105286,0.08560517430305481,0.08763437718153,0.08860652893781662,0.08841864764690399,0.09140775352716446,0.09014655649662018,0.08861597627401352,0.09073793888092041,0.0916142389178276,0.09154912084341049,0.09057053178548813,0.09323292225599289,0.09519491344690323,0.09365344047546387,0.09404239803552628,0.09322816878557205,0.093316949903965,0.09500207751989365,0.09642037749290466,0.09560751914978027,0.0954708606004715,0.09479598701000214,0.08739960193634033,0.03676223009824753,-0.09886257350444794
train,ICBHI_106,106_2b1_Pl_mc_LittC2SE,/home/sahith/projects/minor_project_408/data/raw/audio_and_text_files/106_2b1_Pl_mc_LittC2SE.wav,LittC2SE,0.17740191519260406,0.04015959054231644,0.18625687062740326,-0.2110491693019867,0.1681070327758789,0.041532158851623535,0.15357626974582672,0.047372907400131226,0.13909326493740082,0.05289914458990097,0.1194320023059845,0.06788774579763412,0.08860527724027634,0.07204511016607285,0.04589996486902237,0.0711473748087883,0.019292442128062248,0.03744662553071976,0.027163969352841377,0.008399723097682,0.012935403734445572,0.0030974538531154394,-0.007197036407887936,-0.011545858345925808,0.0026378806214779615,-0.009486140683293343,-0.004934545606374741,-0.00568915531039238,0.0015940105076879263,-0.0033195549622178078,0.002652304945513606,0.004172548186033964,0.0024635677691549063,0.0017314001452177763,-0.005092281848192215,0.001200509024783969,0.0011852800380438566,0.0016664599534124136,0.004058725666254759,0.007940477691590786,0.010867312550544739,0.010083938017487526,0.010308556258678436,0.01177346520125866,0.012916121631860733,0.014615267515182495,0.01620054431259632,0.014653921127319336,0.02158273383975029,0.019422169774770737,0.020877985283732414,0.02159551903605461,0.019759971648454666,0.029480069875717163,0.025420302525162697,0.02434583008289337,0.032901547849178314,0.029408546164631844,0.02616295963525772,0.034835003316402435,0.02438025176525116,0.036788083612918854,0.03238436579704285,0.041973911225795746,0.03599593788385391,0.04506333917379379,0.04217957705259323,0.044781289994716644,0.04822815954685211,0.0470890998840332,0.048855528235435486,0.051405198872089386,0.050093308091163635,0.04828226566314697,0.05338706076145172,0.05531415343284607,0.05610993504524231,0.05585635453462601,0.05898132920265198,0.05995050072669983,0.0629383847117424,0.06456063687801361,0.06046121567487717,0.06014874577522278,0.06562913954257965,0.06954865902662277,0.06471040844917297,0.06956995278596878,0.07147224992513657,0.07271721959114075,0.0711841955780983,0.07222948223352432,0.07170997560024261,0.07454371452331543,0.08028910309076309,0.08104312419891357,0.07803033292293549,0.0778084322810173,0.07845626026391983,0.08118677884340286,0.08148663491010666,0.08451622724533081,0.08527663350105286,0.08560517430305481,0.08763437718153,0.08860652893781662,0.08841864764690399,0.09140775352716446,0.09014655649662018,0.08861597627401352,0.09073793888092041,0.0916142389178276,0.09154912084341049,0.09057053178548813,0.09323292225599289,0.09519491344690323,0.09365344047546387,0.09404239803552628,0.09322816878557205,0.093316949903965,0.09500207751989365,0.09642037749290466,0.09560751914978027,0.0954708606004715,0.09479598701000214,0.08739960193634033,0.03676223009824753,-0.09886257350444794
train,ICBHI_106,106_2b1_Pl_mc_LittC2SE,/home/sahith/projects/minor_project_408/data/raw/audio_and_text_files/106_2b1_Pl_mc_LittC2SE.wav,LittC2SE,0.17740191519260406,0.04015959054231644,0.18625687062740326,-0.2110491693019867,0.1681070327758789,0.041532158851623535,0.15357626974582672,0.047372907400131226,0.13909326493740082,0.05289914458990097,0.1194320023059845,0.06788774579763412,0.08860527724027634,0.07204511016607285,0.04589996486902237,0.0711473748087883,0.019292442128062248,0.03744662553071976,0.027163969352841377,0.008399723097682,0.012935403734445572,0.0030974538531154394,-0.007197036407887936,-0.011545858345925808,0.0026378806214779615,-0.009486140683293343,-0.004934545606374741,-0.00568915531039238,0.0015940105076879263,-0.0033195549622178078,0.002652304945513606,0.004172548186033964,0.0024635677691549063,0.0017314001452177763,-0.005092281848192215,0.001200509024783969,0.0011852800380438566,0.0016664599534124136,0.004058725666254759,0.007940477691590786,0.010867312550544739,0.010083938017487526,0.010308556258678436,0.01177346520125866,0.012916121631860733,0.014615267515182495,0.01620054431259632,0.014653921127319336,0.02158273383975029,0.019422169774770737,0.020877985283732414,0.02159551903605461,0.019759971648454666,0.029480069875717163,0.025420302525162697,0.02434583008289337,0.032901547849178314,0.029408546164631844,0.02616295963525772,0.034835003316402435,0.02438025176525116,0.036788083612918854,0.03238436579704285,0.041973911225795746,0.03599593788385391,0.04506333917379379,0.04217957705259323,0.044781289994716644,0.04822815954685211,0.0470890998840332,0.048855528235435486,0.051405198872089386,0.050093308091163635,0.04828226566314697,0.05338706076145172,0.05531415343284607,0.05610993504524231,0.05585635453462601,0.05898132920265198,0.05995050072669983,0.0629383847117424,0.06456063687801361,0.06046121567487717,0.06014874577522278,0.06562913954257965,0.06954865902662277,0.06471040844917297,0.06956995278596878,0.07147224992513657,0.07271721959114075,0.0711841955780983,0.07222948223352432,0.07170997560024261,0.07454371452331543,0.08028910309076309,0.08104312419891357,0.07803033292293549,0.0778084322810173,0.07845626026391983,0.08118677884340286,0.08148663491010666,0.08451622724533081,0.08527663350105286,0.08560517430305481,0.08763437718153,0.08860652893781662,0.08841864764690399,0.09140775352716446,0.09014655649662018,0.08861597627401352,0.09073793888092041,0.0916142389178276,0.09154912084341049,0.09057053178548813,0.09323292225599289,0.09519491344690323,0.09365344047546387,0.09404239803552628,0.09322816878557205,0.093316949903965,0.09500207751989365,0.09642037749290466,0.09560751914978027,0.0954708606004715,0.09479598701000214,0.08739960193634033,0.03676223009824753,-0.09886257350444794
train,ICBHI_106,106_2b1_Pl_mc_LittC2SE,/home/sahith/projects/minor_project_408/data/raw/audio_and_text_files/106_2b1_Pl_mc_LittC2SE.wav,LittC2SE,0.17740191519260406,0.04015959054231644,0.18625687062740326,-0.2110491693019867,0.1681070327758789,0.041532158851623535,0.15357626974582672,0.047372907400131226,0.13909326493740082,0.05289914458990097,0.1194320023059845,0.06788774579763412,0.08860527724027634,0.07204511016607285,0.04589996486902237,0.0711473748087883,0.019292442128062248,0.03744662553071976,0.027163969352841377,0.008399723097682,0.012935403734445572,0.0030974538531154394,-0.007197036407887936,-0.011545858345925808,0.0026378806214779615,-0.009486140683293343,-0.004934545606374741,-0.00568915531039238,0.0015940105076879263,-0.0033195549622178078,0.002652304945513606,0.004172548186033964,0.0024635677691549063,0.0017314001452177763,-0.005092281848192215,0.001200509024783969,0.0011852800380438566,0.0016664599534124136,0.004058725666254759,0.007940477691590786,0.010867312550544739,0.010083938017487526,0.010308556258678436,0.01177346520125866,0.012916121631860733,0.014615267515182495,0.01620054431259632,0.014653921127319336,0.02158273383975029,0.019422169774770737,0.020877985283732414,0.02159551903605461,0.019759971648454666,0.029480069875717163,0.025420302525162697,0.02434583008289337,0.032901547849178314,0.029408546164631844,0.02616295963525772,0.034835003316402435,0.02438025176525116,0.036788083612918854,0.03238436579704285,0.041973911225795746,0.03599593788385391,0.04506333917379379,0.04217957705259323,0.044781289994716644,0.04822815954685211,0.0470890998840332,0.048855528235435486,0.051405198872089386,0.050093308091163635,0.04828226566314697,0.05338706076145172,0.05531415343284607,0.05610993504524231,0.05585635453462601,0.05898132920265198,0.05995050072669983,0.0629383847117424,0.06456063687801361,0.06046121567487717,0.06014874577522278,0.06562913954257965,0.06954865902662277,0.06471040844917297,0.06956995278596878,0.07147224992513657,0.07271721959114075,0.0711841955780983,0.07222948223352432,0.07170997560024261,0.07454371452331543,0.08028910309076309,0.08104312419891357,0.07803033292293549,0.0778084322810173,0.07845626026391983,0.08118677884340286,0.08148663491010666,0.08451622724533081,0.08527663350105286,0.08560517430305481,0.08763437718153,0.08860652893781662,0.08841864764690399,0.09140775352716446,0.09014655649662018,0.08861597627401352,0.09073793888092041,0.0916142389178276,0.09154912084341049,0.09057053178548813,0.09323292225599289,0.09519491344690323,0.09365344047546387,0.09404239803552628,0.09322816878557205,0.093316949903965,0.09500207751989365,0.09642037749290466,0.09560751914978027,0.0954708606004715,0.09479598701000214,0.08739960193634033,0.03676223009824753,-0.09886257350444794
train,ICBHI_106,106_2b1_Pl_mc_LittC2SE,/home/sahith/projects/minor_project_408/data/raw/audio_and_text_files/106_2b1_Pl_mc_LittC2SE.wav,LittC2SE,0.17740191519260406,0.04015959054231644,0.18625687062740326,-0.2110491693019867,0.1681070327758789,0.041532158851623535,0.15357626974582672,0.047372907400131226,0.13909326493740082,0.05289914458990097,0.1194320023059845,0.06788774579763412,0.08860527724027634,0.07204511016607285,0.04589996486902237,0.0711473748087883,0.019292442128062248,0.03744662553071976,0.027163969352841377,0.008399723097682,0.012935403734445572,0.0030974538531154394,-0.007197036407887936,-0.011545858345925808,0.0026378806214779615,-0.009486140683293343,-0.004934545606374741,-0.00568915531039238,0.0015940105076879263,-0.0033195549622178078,0.002652304945513606,0.004172548186033964,0.0024635677691549063,0.0017314001452177763,-0.005092281848192215,0.001200509024783969,0.0011852800380438566,0.0016664599534124136,0.004058725666254759,0.007940477691590786,0.010867312550544739,0.010083938017487526,0.010308556258678436,0.01177346520125866,0.012916121631860733,0.014615267515182495,0.01620054431259632,0.014653921127319336,0.02158273383975029,0.019422169774770737,0.020877985283732414,0.02159551903605461,0.019759971648454666,0.029480069875717163,0.025420302525162697,0.02434583008289337,0.032901547849178314,0.029408546164631844,0.02616295963525772,0.034835003316402435,0.02438025176525116,0.036788083612918854,0.03238436579704285,0.041973911225795746,0.03599593788385391,0.04506333917379379,0.04217957705259323,0.044781289994716644,0.04822815954685211,0.0470890998840332,0.048855528235435486,0.051405198872089386,0.050093308091163635,0.04828226566314697,0.05338706076145172,0.05531415343284607,0.05610993504524231,0.05585635453462601,0.05898132920265198,0.05995050072669983,0.0629383847117424,0.06456063687801361,0.06046121567487717,0.06014874577522278,0.06562913954257965,0.06954865902662277,0.06471040844917297,0.06956995278596878,0.07147224992513657,0.07271721959114075,0.0711841955780983,0.07222948223352432,0.07170997560024261,0.07454371452331543,0.08028910309076309,0.08104312419891357,0.07803033292293549,0.0778084322810173,0.07845626026391983,0.08118677884340286,0.08148663491010666,0.08451622724533081,0.08527663350105286,0.08560517430305481,0.08763437718153,0.08860652893781662,0.08841864764690399,0.09140775352716446,0.09014655649662018,0.08861597627401352,0.09073793888092041,0.0916142389178276,0.09154912084341049,0.09057053178548813,0.09323292225599289,0.09519491344690323,0.09365344047546387,0.09404239803552628,0.09322816878557205,0.093316949903965,0.09500207751989365,0.09642037749290466,0.09560751914978027,0.0954708606004715,0.09479598701000214,0.08739960193634033,0.03676223009824753,-0.09886257350444794
train,ICBHI_106,106_2b1_Pl_mc_LittC2SE,/home/sahith/projects/minor_project_408/data/raw/audio_and_text_files/106_2b1_Pl_mc_LittC2SE.wav,LittC2SE,0.17740191519260406,0.04015959054231644,0.18625687062740326,-0.2110491693019867,0.1681070327758789,0.041532158851623535,0.15357626974582672,0.047372907400131226,0.13909326493740082,0.05289914458990097,0.1194320023059845,0.06788774579763412,0.08860527724027634,0.07204511016607285,0.04589996486902237,0.0711473748087883,0.019292442128062248,0.03744662553071976,0.027163969352841377,0.008399723097682,0.012935403734445572,0.0030974538531154394,-0.007197036407887936,-0.011545858345925808,0.0026378806214779615,-0.009486140683293343,-0.004934545606374741,-0.00568915531039238,0.0015940105076879263,-0.0033195549622178078,0.002652304945513606,0.004172548186033964,0.0024635677691549063,0.0017314001452177763,-0.005092281848192215,0.001200509024783969,0.0011852800380438566,0.0016664599534124136,0.004058725666254759,0.007940477691590786,0.010867312550544739,0.010083938017487526,0.010308556258678436,0.01177346520125866,0.012916121631860733,0.014615267515182495,0.01620054431259632,0.014653921127319336,0.02158273383975029,0.019422169774770737,0.020877985283732414,0.02159551903605461,0.019759971648454666,0.029480069875717163,0.025420302525162697,0.02434583008289337,0.032901547849178314,0.029408546164631844,0.02616295963525772,0.034835003316402435,0.02438025176525116,0.036788083612918854,0.03238436579704285,0.041973911225795746,0.03599593788385391,0.04506333917379379,0.04217957705259323,0.044781289994716644,0.04822815954685211,0.0470890998840332,0.048855528235435486,0.051405198872089386,0.050093308091163635,0.04828226566314697,0.05338706076145172,0.05531415343284607,0.05610993504524231,0.05585635453462601,0.05898132920265198,0.05995050072669983,0.0629383847117424,0.06456063687801361,0.06046121567487717,0.06014874577522278,0.06562913954257965,0.06954865902662277,0.06471040844917297,0.06956995278596878,0.07147224992513657,0.07271721959114075,0.0711841955780983,0.07222948223352432,0.07170997560024261,0.07454371452331543,0.08028910309076309,0.08104312419891357,0.07803033292293549,0.0778084322810173,0.07845626026391983,0.08118677884340286,0.08148663491010666,0.08451622724533081,0.08527663350105286,0.08560517430305481,0.08763437718153,0.08860652893781662,0.08841864764690399,0.09140775352716446,0.09014655649662018,0.08861597627401352,0.09073793888092041,0.0916142389178276,0.09154912084341049,0.09057053178548813,0.09323292225599289,0.09519491344690323,0.09365344047546387,0.09404239803552628,0.09322816878557205,0.093316949903965,0.09500207751989365,0.09642037749290466,0.09560751914978027,0.0954708606004715,0.09479598701000214,0.08739960193634033,0.03676223009824753,-0.09886257350444794
train,ICBHI_106,106_2b1_Pr_mc_LittC2SE,/home/sahith/projects/minor_project_408/data/raw/audio_and_text_files/106_2b1_Pr_mc_LittC2SE.wav,LittC2SE,0.2997865676879883,0.14399611949920654,0.2902918756008148,-0.2110491693019867,0.23529505729675293,0.10860235244035721,0.20958557724952698,0.09514773637056351,0.1645677536725998,0.023245248943567276,0.0898863822221756,0.01044506672769785,0.03074837103486061,0.0009046631748788059,-0.02462182007730007,-0.00045584712643176317,-0.054258376359939575,-0.03680868446826935,-0.04530607908964157,-0.0675959438085556,-0.06411327421665192,-0.07257828861474991,-0.08084119111299515,-0.07966279983520508,-0.06874391436576843,-0.07623077183961868,-0.07169020920991898,-0.07145409286022186,-0.06636298447847366,-0.07134397327899933,-0.06485810875892639,-0.06173332780599594,-0.06077367812395096,-0.05453573912382126,-0.05702035129070282,-0.0560358464717865,-0.058423757553100586,-0.06013812869787216,-0.05868546664714813,-0.055134162306785583,-0.051196590065956116,-0.05250854045152664,-0.05727309733629227,-0.06430785357952118,-0.07024431973695755,-0.07274963706731796,-0.07150937616825104,-0.06952254474163055,-0.06255576759576797,-0.06212909519672394,-0.06429044902324677,-0.06614257395267487,-0.0670371949672699,-0.06118021905422211,-0.06774343550205231,-0.06685161590576172,-0.06076819449663162,-0.06261075288057327,-0.0632164478302002,-0.05783596634864807,-0.07102387398481369,-0.05795225501060486,-0.06083116680383682,-0.05158620327711105,-0.05662862956523895,-0.04719468206167221,-0.04923518747091293,-0.05079098790884018,-0.047389499843120575,-0.04879823327064514,-0.049309223890304565,-0.04936079680919647,-0.04467166215181351,-0.045029401779174805,-0.0441334992647171,-0.043523840606212616,-0.04089764505624771,-0.03877614438533783,-0.03628813475370407,-0.03486339747905731,-0.033674873411655426,-0.03183365613222122,-0.03156492859125137,-0.033648230135440826,-0.0317065492272377,-0.02666466496884823,-0.023403670638799667,-0.022462770342826843,-0.021920504048466682,-0.0248242300003767,-0.02331329509615898,-0.021480459719896317,-0.019805114716291428,-0.01764422282576561,-0.01636182703077793,-0.019815247505903244,-0.018159465864300728,-0.013751127757132053,-0.01447898056358099,-0.013425040058791637,-0.013720446266233921,-0.010792112909257412,-0.009493144229054451,-0.00990485493093729,-0.009905450977385044,-0.008318682201206684,-0.007021979428827763,-0.007544552907347679,-0.005809197202324867,-0.005586097948253155,-0.004506652243435383,-0.0014257542788982391,-0.0010754521936178207,-0.0032293573021888733,-0.0014392100274562836,-0.0021192599087953568,-0.000844133144710213,0.0010549265425652266,0.004218741785734892,0.002329904120415449,0.0048989406786859035,0.0053862896747887135,0.00530182896181941,0.0031612529419362545,0.0011551796924322844,-0.005726942792534828,-0.05371508747339249,-0.18506519496440887
